"","Temp1","BT5","CD3","CR9","SK5","WM0","BT6","WM6","RI2","TH4","GR5","GN3","GR9","WAA","BX2","BL0","HF4","HV1","CT8","SK6","WA9","BX1","IM1","ME2","KT3","GN0","ST8","RB4","LB5","GN4","MY1","EA6","EI1","LB4","RB7","KT4","BG1","NB1","HG1","GB0","ST3","HR1","CR8","EN7","GR4","CR5","LW2","BT4","ST4","WA7","ST6","TD5","KC3","TD0","BG2","ST5","BQ5","GN2","KC1","WAB","IS6","CT6","GR7","IS2","HI0","TH5","KC4","CT4","CD9","TH2","CD1","LW4","LW3","ME7","BQ7","CT2","WA8","EN5","HR2","GB6","RI1","EN1","KC2","CR7","KC5","LW1","CT3","HG4","KC7","BQ8","BX0","GR8","WA2","EA8","EI8","WM8","TH6","BX9","EN4","ME1","BQ6","HK6","HV3","MY7","LH0","LB6"
"89",496,48771.8012726356,34931.4825944255,27053.6792398753,26519.9884493865,34331.236115559,47969.7379501793,37351.8921345792,43736.0240137808,24373.7302969746,21319.2549196277,15244.955251718,15931.1034043476,34629.9605976912,14565.9109496501,35197.535178737,44176.6939465015,18986.0794051276,30830.7322809755,29171.4696368685,41833.5814925324,12470.3931294954,34380.4519520384,38077.853716636,50088.2768545473,16621.8385171007,31502.1154166014,27318.1093598168,33152.158288344,15927.1148509626,37975.1402282503,52226.3513831987,49154.6829843488,31198.6417137558,24366.3517314556,47458.3361314118,22897.3741747364,33746.6647861713,35734.5927279032,12692.3081447071,34663.8199776427,57043.3958129112,30912.0113065492,39110.6051350997,13325.6015458692,30458.9461764521,24314.4804502408,49690.6305248666,32863.2766397258,41789.1146006661,42939.5540920235,55001.8164359182,37788.459605414,54289.0830388946,18894.018394269,32134.6564257508,13849.9800219037,20564.4032079988,43745.7158044729,35564.772044851,35718.7677260008,31286.8346401822,21647.9889062295,36353.7429882783,68949.7323476051,28324.9428793743,37690.1893904969,32290.010191103,35812.5875133477,27676.510816673,41148.8013019675,21499.8950999713,25244.649083032,34780.8286076466,15038.1117138117,32732.4920997429,41800.0801113541,41316.7664698864,61897.7427055599,12692.3081447071,44598.3723316048,39536.1015978383,39096.5442783105,29315.8727850357,40113.1872417205,20834.8358455348,30211.2653275851,39124.4512127894,43741.9321505825,15038.1117138117,14565.9109496501,20099.8327312307,38954.9807712718,48976.9880989525,48976.9880989525,35493.0181339547,22817.7404441137,12470.3931294954,35830.2410241846,38245.9047848663,13801.1099668981,31664.656903727,23932.3510488462,37975.1402282503,66695.5108395944,31804.2960930849
"90",499,30879.560188463,19239.6520633298,5874.72117027856,13154.9756869913,17522.2854476574,29692.6963063393,20593.7821114246,24074.1418311841,17373.3914204619,14265.3954429026,20707.6277980118,14026.9123454114,16806.1141334959,26610.1762634161,19846.1500747871,25363.1167889786,32762.196895545,16953.765544622,11218.6395260246,22050.8658964175,27844.7973640017,19077.6701950689,17338.4954317984,29023.9390925704,19317.9894058902,10385.9533698722,25179.8938025871,16219.1401527882,14025.5557859642,21493.4873588611,33144.1626940077,30241.1185854645,13628.7504486832,26862.678012314,26213.4265992896,33230.0052881233,18372.0580881583,26405.5767414806,17749.7532754693,13402.5667758111,39862.1561752412,10531.538774649,34089.6027179017,16187.5162199738,10186.2250405862,12448.1632002975,31626.5331081648,11615.1784681809,21964.0985186019,21697.5403258493,33966.4936482278,20092.6826096606,33235.7449058303,26976.4074652889,11099.1281185965,28688.5713712478,15966.5533394789,25626.8788167876,15344.1266027304,22735.0966028289,17192.5965757664,12678.1837310228,22798.7561673665,48333.5180298449,19774.5636985367,19444.0663885096,18374.6069631273,20544.5459565022,17737.6637120939,24783.118758166,11729.6378624503,13124.5181286442,13757.5120760401,24622.858176374,18090.8598436529,21982.4209561714,29287.5318039893,43204.1858853299,17749.7532754693,24959.3180088266,31458.2858067571,20893.0021093707,8057.15199993672,21465.4499075426,9544.84077602721,17157.9142921239,26140.1279862061,25624.6099944026,24622.858176374,26610.1762634161,15408.2944658863,19251.8936450691,29948.1532253004,29948.1532253004,18401.3099508991,14447.4546154937,27844.7973640017,28017.9762360605,17238.6159737609,28480.9626014454,18703.2493005269,34023.6667996714,21493.4873588611,46056.1385489186,12046.1988477916
"91",501,22789.9374275427,17014.3591208095,7300.33600846655,17016.2802586251,14630.5728455064,21251.2140844706,16414.8309448666,14313.6244360203,23717.043290972,22152.8081905418,31459.0528476198,24573.2652763074,12746.4042093838,38106.4115938995,17776.2135586431,16813.0021215875,44145.4918565179,17927.6233915577,11160.8287474306,12431.3916377538,39952.3433403005,17400.453424543,6409.31266156751,16324.9991275052,29546.8266691314,3426.0547869856,31657.5179430218,13865.7069024375,24573.6280728564,17360.5286599352,23249.1987926119,20851.3810929687,12060.8857414894,35171.4500939412,13217.8919904223,43548.9479239364,16936.1014979992,27900.1626732749,29176.3915039064,424.706078049823,31706.739267202,6168.66627145122,37015.2412236271,27493.2441407461,6593.83864455062,18144.5526178097,23222.6247740179,1668.44860965151,12277.107913341,8716.3759462858,21258.5717685549,14735.7540984642,20507.9352303271,37329.1042262499,3400.00241100048,40624.3642558227,24343.4465452778,18078.6643576104,6978.16221281541,22139.1489316181,17809.2067697323,20338.1306134222,21608.2982971963,36012.1691707331,24037.0073940145,13447.8716990012,18587.4018399442,18289.5330344484,21854.1029204949,19803.7813532257,19508.0683948429,18128.223830641,3083.45283905984,35766.629919351,17647.9893793957,12306.582223395,27808.7586528832,33177.2829826727,29176.3915039064,15101.5937077168,32751.2421494693,14444.0468433312,4977.74150709989,14094.9393782904,17991.4521650093,18856.8036838232,24521.6932085218,18079.0603804095,35766.629919351,38106.4115938995,24003.6072946802,10528.1910843728,20426.1105548011,20426.1105548011,14670.1751146546,21411.7007634313,39952.3433403005,30249.1978454794,5320.59085545004,40398.305599041,19731.6891383983,44187.0695144142,17360.5286599352,33731.3792649997,7626.04676512452
"92",507,25661.1143892941,16659.3499116746,1839.91810598564,13922.355102822,14426.5150610802,24278.8736694023,17012.7524287854,17916.7127707943,20085.8787402368,17925.7011317193,26499.1485125024,19588.6911164331,12988.7003407835,32948.0529365558,17395.3493646749,19792.7980258995,39046.0176487642,16131.9845949115,8987.87861589804,15891.1559167907,34603.3831555921,16803.4427799936,10472.1237083785,21714.4787835498,24733.1805805039,3320.05992462106,28189.9295555859,13307.4917438865,19588.5608100729,17989.7157075414,27088.1916707083,24383.2735507672,10857.337182024,31085.2652131348,18803.4711032327,38815.4767436189,16188.901985896,26340.1819483708,23989.2880356684,6000.70969208348,34736.4809825722,5137.10178965612,35048.978075695,22326.9133973292,5133.07794514072,14449.8295107589,26266.9148154504,4295.02241002219,15772.4239635939,14289.3608576224,26661.5785389501,15855.5513355406,25922.0007879616,32547.2601847964,4162.47796719273,35331.8643999752,20028.4230545889,20545.2483285003,9243.7986424248,21294.8951648159,16165.2329048243,16106.0746087717,21014.1642263819,41215.7094669378,21206.0945610206,14835.7263180592,17181.7649039521,18030.5886913593,18983.9184574133,20979.9028589082,15194.6911956782,14686.7473007162,6668.11446581415,30711.5527808217,16479.760047655,15796.1569690995,27560.4812232538,37169.4362280607,23989.2880356684,18782.0212085352,31394.9603605297,16149.8859200798,819.309240801155,16302.9057108908,13384.7724110171,16808.9595553035,24239.4712899843,20544.2110773808,30711.5527808217,32948.0529365558,19607.0689466341,13346.1457287456,24023.2685416575,24023.2685416575,14910.124470995,17464.7308652805,34603.3831555921,28439.5700348592,10071.4407103366,35111.1704039779,18033.2580200503,39511.8049499232,17989.7157075414,38933.7474367196,7206.77937011678
"93",523,30203.5869469162,18560.988274479,5378.71368197484,12563.1972438033,16836.8432334662,29021.9266212258,19907.2286636433,23437.175497653,16942.52953686,13904.5080691363,20661.3812418623,13914.9941864234,16120.2000207972,26674.8801290683,19170.2109190364,24699.7227532078,32823.2747583313,16313.3130028966,10532.7701774893,21416.5924111068,28002.9013086913,18403.8518589067,16768.5354056859,28517.010252826,19207.0425459669,9874.17088940406,24805.084835283,15534.0595270726,13913.8328575371,20807.3744057377,32495.045849479,29584.8434073517,12942.6043706376,26616.1081074835,25770.0276831217,33173.3601723933,17698.8890973836,25820.812495382,17777.0632441485,12992.3657751283,39182.0610042801,9905.41123546139,33575.1587600609,16189.7619658221,9550.13177061527,11926.0369207206,30953.5147965718,11241.7609046373,21331.7430910992,21251.5025050482,33455.8781311632,19407.8973059248,32728.3681334142,26908.4311524943,10566.1594359642,28820.2767448922,15661.2723032015,24950.5125111223,14721.8172550325,22087.9031814032,16546.0798529432,12279.8239658355,22141.5316419889,47774.5121885763,19257.8499870646,18763.8931185932,17726.1486215858,19868.3335725207,17200.2755153351,24096.517878035,11325.2679791355,12578.5625388299,13227.344321213,24637.2342862601,17429.8621254329,21349.7320685698,28639.6973278655,42550.2964520458,17777.0632441485,24322.480157051,30881.6363571124,20213.7041282972,7672.8771011338,20794.0443330923,9151.49678835893,16535.8955424912,25483.8973068595,24948.2201535833,24637.2342862601,26674.8801290683,15115.3677204638,18609.3532177864,29294.8649288434,29294.8649288434,17714.6333110656,14024.9168322465,28002.9013086913,27461.8652344102,16710.4359522258,28609.5050196585,18073.745042649,33953.3290753285,20807.3744057377,45498.5009672836,11388.4066050251
"94",525,21059.5170108227,25488.6525149698,23255.2877038771,29891.0991928966,23661.0654712762,19527.7714177185,23209.8888829984,14313.0617878377,36640.1419648282,36118.6874839028,46258.8314360095,39572.8766573765,21808.2282633913,53173.3275634426,26064.941102666,17290.6014295045,59031.7398879608,28684.3760951617,24182.8575589926,14414.6218346704,55379.5460299845,26208.1851942203,13593.9401068283,4609.98192918814,44136.4893382022,18909.899462092,43729.1989727256,23783.3088082723,39573.9851789061,23728.6453653877,17694.8246914679,17431.9795537252,23604.0426179329,48253.9390946765,2951.88990985807,57694.0714680621,26153.4840476418,36533.2607825971,44409.7751086664,15626.9592705975,27263.056536838,20287.442800093,45606.5477775591,42718.5281019513,20795.011181427,31692.139787424,20748.0401067432,17471.0347325823,14284.0643067353,7395.02256685002,7172.29462741096,21158.1035849232,6484.26180865412,51683.1030380718,18388.5709536004,55933.363293109,38315.9640366374,19501.6423280271,16777.1940036978,30251.5453037252,28342.4298573177,34432.6045024494,29323.9671548868,21881.8442308454,35580.4462519845,19966.986058657,28537.7366933124,26187.3715649167,33722.3548234634,24031.8679490422,33772.8010411447,31330.1759043376,15878.1993778667,50666.0922480696,27412.1302563122,14305.5796121628,33547.1121626129,24812.0134977064,44409.7751086664,14248.7067153701,40367.8913670688,19709.6859101904,20981.9002191414,18347.2359989191,32735.7491956189,29837.7612862842,30942.7485128958,19506.1100528336,50666.0922480696,53173.3275634426,38121.1049994651,15899.9514091736,16928.7401485534,16928.7401485534,22880.3977450829,35013.3805773662,55379.5460299845,39125.3475254486,12692.5079063353,55698.1777315563,29949.4736959864,58202.0191965146,23728.6453653877,19716.7303209742,20339.8189369007
"95",527,34208.8509412602,21536.27971082,10478.7446050879,14136.4803192372,20191.7514086838,33146.77120104,23338.1021675122,28004.844919873,16500.5924826547,12971.3895853485,17155.6526717969,11026.9864896768,19868.6323930496,22517.1007902019,22037.8675275177,28972.2183040715,28654.1384112015,18450.4218584286,14119.823908626,26015.5064230996,23442.5490058079,21221.1441074235,21707.07373646,33578.3678592789,16133.6232889201,14948.8696436796,23622.0876506133,18890.8899814276,11024.5322081326,24157.9064661384,36914.271117496,33930.6282102891,16467.420953592,24358.1039369483,30880.6075304981,29608.2075625155,20513.2448241456,26871.2234549114,13902.2525141932,18099.2327696721,43030.9028387344,14656.9516585263,33652.5171948276,12490.6194116588,14246.6272610892,12711.0066436068,35023.2749535815,16327.8903101067,25945.7885322998,26361.8333070496,38509.6714659811,23187.0630675087,37787.366777257,23454.2328518218,15610.1233007516,24360.0257241616,14154.4115216864,28977.6203369616,19444.5331662813,24203.2829943599,18786.381323666,11800.6563753458,24463.1022243829,52709.9110440145,19621.5752473438,22744.1150552571,19967.872555051,22731.1515813804,17871.9996212165,27483.3150347229,10984.3683360228,13585.227223096,18268.4111603817,20744.8099292473,19940.7235206932,25961.164969426,30668.6065016399,46889.7896441097,13902.2525141932,28887.360952306,31750.3952594097,24203.5594045712,12765.0020262421,24961.4383537165,8961.79235821667,18358.0934237486,27729.7190568857,28974.7598471582,20744.8099292473,22517.1007902019,13533.1367707846,23156.727177073,33677.9401800697,33677.9401800697,21212.5747410116,13650.2776539352,23442.5490058079,28111.3113786557,21748.1065673133,24162.7306595559,19967.3251829045,30462.038714121,24157.9064661384,50439.3075788935,15870.0557510781
"96",530,46547.3122616985,32749.7374231775,24791.1344560326,24349.3785351096,32106.0629097634,45729.1812758718,35141.1981515299,41451.1523658845,22478.1953686215,19319.2468630086,14069.4714210233,13989.4819164947,32375.4856938846,14453.8968709489,33031.1157140822,41913.1303152694,19417.8365757817,28691.1697853232,26896.350812201,39545.5810548739,12953.9964642842,32210.8607693443,35787.2589839183,47805.4944783457,15197.9161035987,29229.9005553513,25889.068874773,30917.7555060465,13985.3946891556,35777.4492199169,49962.5356044308,46893.5750026922,28938.7840673868,23318.3574748361,45199.2048746269,22858.8605641669,31570.0635016937,33902.1513069495,11191.5969415711,32418.1083674571,54864.4797522912,28619.7826949464,37648.5556810086,11609.3505919229,28166.1511396224,22164.1065741405,47460.7729228058,30628.7610796887,39500.4500144528,40680.1603336307,52716.6378383911,35547.0161739142,52004.9735878675,18347.4647596899,29856.8630571746,14285.9100902168,18693.7493205832,41503.8464125389,33271.1273318375,33667.5172414935,29142.6098138487,19556.750170622,34278.2792832068,66656.1335292723,26426.8793517522,35432.0611984383,30162.8633909524,33653.4206147478,25683.6402132853,38968.3038670706,19367.4168612868,23101.6404267583,32500.672420589,14500.8126780237,30578.0959097957,39511.5301461055,39364.6763880298,59655.6976688382,11191.5969415711,42314.4502919112,37835.7628923116,36842.6923830275,27075.1628355343,37848.5579530741,18626.5202643332,28100.8320435511,37100.3762657801,41500.1083474266,14500.8126780237,14453.8968709489,18201.1852250418,36666.5857750575,46712.0851361733,46712.0851361733,33263.4367468141,20793.7535293719,12953.9964642842,34105.1658398807,35963.2957938161,14198.6114629943,29574.9465629978,23886.8801454193,35777.4492199169,64401.8542215583,29511.4638815403
"97",531,20356.4595069648,20495.4276063699,15902.7352786283,23491.0334674514,18354.6822678159,18699.4340671957,18732.7312273319,11874.1509241036,30328.2510778495,29434.1621497347,39331.4609069448,32552.1050281603,16361.5015895255,46162.220138325,21172.7663276188,15084.6113888807,52099.566821499,22983.6446377442,17587.0950383638,10928.7887717394,48234.941018288,21124.8575540893,7411.50131966524,8384.0397378944,37278.5618111063,11610.8891585706,37810.3316569505,18166.4209724233,32552.9597260822,19461.2603632215,18807.6547642827,17323.9433274919,17434.1270157213,41981.156525615,4622.26557525671,51048.0052772644,20913.85472904,31854.8783481326,37320.4772336709,8264.18766398601,28278.277688782,13267.5649620514,41100.5096138962,35628.2637429311,13776.1793879288,25099.5163163884,20408.5730683765,10122.7177324067,10754.7442143066,885.104779023355,13109.4886335951,16664.989255633,12343.8502055609,44939.0666903213,11145.3535325513,48834.2660171399,31646.9596541624,17080.9887411007,10517.6819415474,25605.6827700178,22710.5363244007,27689.0255820054,24801.8119341136,28127.5105068493,29756.5337790643,15316.4652050979,23125.2500429765,21453.3417358621,27746.4466929093,20695.0436532817,26966.2785535285,24847.1734042085,8764.0170674499,43713.1426555958,22025.429544005,10785.6131163833,29989.0765379721,27832.8188138561,37320.4772336709,12274.1943395927,36183.3071196986,15551.372603263,13619.4443131482,14466.1612243036,25764.4760918481,24091.7808120165,27010.7027082142,17083.9353814624,43713.1426555958,46162.220138325,31399.677290242,11120.8496195437,16814.1379184561,16814.1379184561,17826.9804939746,28443.7794904082,48234.941018288,34401.2141711917,6023.90715482525,48602.2839092096,24485.207110442,51608.3815884001,19461.2603632215,25872.1360742868,13652.4921856341
"98",535,41283.4287894403,27766.3070119981,18846.4115897397,19510.1951821543,26890.7045002405,40377.7822974335,29991.0542802278,35794.8963630379,18966.9953364282,15463.6931030875,13748.7329847865,10759.1513415946,26977.4455383447,16846.6448362431,28123.2150107458,36426.4432061529,22644.2164753048,23955.8631946563,21366.3984604442,33857.3749470025,16651.2901321088,27293.1856238919,29917.3028812321,41892.5980596658,13936.6883565814,23295.0253337071,23985.722578229,25654.2874866773,10754.9883217051,30693.2863360726,44461.1137546129,41414.4633265854,23519.0312501787,22715.0130607253,39253.0299914209,24924.0039757747,26621.6780465001,30392.9835655092,10214.6268227756,26470.4341435329,49808.9878046778,22773.2532847878,35375.370169166,9716.31179411587,22330.3326574364,17472.4274319109,42165.6865826083,24685.0450595711,33804.1431226605,34734.0517484959,46811.828969971,30219.3884969605,46096.2239791485,19407.4014749091,23932.2104700746,17798.3219262817,15447.2479438235,36154.8329305521,27475.0295034407,29284.3636448517,24379.3077499964,15244.6897797838,29783.7269962508,60850.1137386168,22795.955211064,29998.4612018515,25471.8080549007,28776.8510418944,21671.1407595396,33955.8579724521,14842.8887351598,18430.6714139487,26581.557086572,15899.2864445681,25750.1168225629,33816.6454951388,35335.2840342395,54273.8201194,10214.6268227756,36666.5530813847,34754.0016811258,31432.9573790126,21129.0451571839,32363.4700040502,13673.3664636478,23513.8452539891,32800.2875992511,36151.3737100949,15899.2864445681,16846.6448362431,14859.5922011381,30977.3536700874,41207.9673525258,41207.9673525258,28016.3418208451,16770.6047959118,16651.2901321088,30987.6657029448,30051.0084166365,17645.1718202573,25066.202144302,25897.3044802773,30693.2863360726,58589.0187303404,23757.8773021245
